[2026/09/06 02:50:09   INFO] [Hytale] Logger Initialized
[2026/09/06 02:50:09   INFO]           [HytaleServer] Starting HytaleServer
[2026/09/06 02:50:09   INFO]           [HytaleServer] Loading config...
[2026/09/06 02:50:09   INFO]           [HytaleServer] Authentication mode: OFFLINE
[2026/09/06 02:50:09   INFO]      [ServerAuthManager] No server tokens configured. Use /auth login to authenticate, or provide tokens via CLI/environment.
[2026/09/06 02:50:09   INFO]      [ServerAuthManager] Server session ID: fe85f50a-89f3-4931-9fa2-bf54fb2a0589
WARNING: A terminally deprecated method in sun.misc.Unsafe has been called
WARNING: sun.misc.Unsafe::objectFieldOffset has been called by com.hypixel.fastutil.ints.Int2ObjectConcurrentHashMap (file:/C:/Users/Zemio/AppData/Roaming/Hytale/install/release/package/game/latest/Server/HytaleServer.jar)
WARNING: Please consider reporting this to the maintainers of class com.hypixel.fastutil.ints.Int2ObjectConcurrentHashMap
WARNING: sun.misc.Unsafe::objectFieldOffset will be removed in a future release
[2026/09/06 02:50:10   INFO]           [HytaleServer] Booting up HytaleServer - Version: 0.6.3, Revision: ff802bf5a538f7e4b1df43a575c72f9d2bebb504
[2026/09/06 02:50:10   INFO]           [HytaleServer] Setup phase...
[2026/09/06 02:50:10   INFO]          [PluginManager] Loading pending core plugins!
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:ConsoleModule
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:PermissionsModule
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:UpdateModule
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:LiveConfigModule
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:FlyCameraModule
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:AssetModule
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:CommonAssetModule
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:CosmeticsModule
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:ServerManager
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:I18nModule
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:ItemModule
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:BlockTypeModule
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:LegacyModule
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:BlockModule
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:BlockAnimationModule
[2026/09/06 02:50:10   INFO]          [PluginManager] - Hytale:CollisionModule
